product_id,product_title,current_price,original_price,promotion_tags,review_count,sales_text_raw,sales_lower,sales_upper,sales_confidence,sales_sort,shop_name,category_path,detail_url,listing_date,crawl_timestamp,source_files,source_type,source_page_number,detail_shelf_life,detail_flavor,detail_packing_list,detail_evaluation_tags,detail_good_rate
3924063,良品铺子鸭肉零食大礼包490g 鸭脖卤味 礼盒团购 休闲零食踏青出游,37.9,42.9,首购礼金2元|满赠,693,400万+,4000000.0,20000000.0,medium,4000000.0,良品铺子京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 好评榜,https://item.jd.com/3924063.html,,2026-05-17 20:48:50,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|search_snack_gold|user_url_search_available_pages,14|4,,,,,
100195835977,良品铺子麒开得胜零食大礼包2016g 猪肉牛肉零食桶礼盒 休闲零食踏青出游,201.0,228.0,首购礼金7元,,400万+,4000000.0,20000000.0,medium,4000000.0,良品铺子京东自营旗舰店,,https://item.jd.com/100195835977.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100309009650,良品铺子零食大礼包猪肉脯礼盒1020g 肉干肉团购 休闲零食踏青出游,99.0,,已补¥10|包邮,,400万+,4000000.0,20000000.0,medium,4000000.0,良品铺子京东自营旗舰店,,https://item.jd.com/100309009650.html,,2026-05-17 20:48:30,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,2,,,,,
100008511039,百草味素卤小分队510g 鲜蔬麻辣零食大礼包休闲宵夜小吃送礼,13.4,14.4,首购礼金1元|满赠,,300万+,3000000.0,15000000.0,medium,3000000.0,百草味京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 热卖榜,https://item.jd.com/100008511039.html,,2026-05-17 21:43:57,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,rank_pages|search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1|2|1,,,,,
100074604621,良品铺子零食全家桶巨型零食大礼包坚果零食送礼3114g团购礼盒出游踏青,230.0,258.0,已补¥20|首购礼金8元|包邮,,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 折扣榜,https://item.jd.com/100074604621.html,,2026-05-17 21:43:57,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,rank_pages|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100103883068,良品铺子抱一桶金零食大礼包30包休闲零食礼盒送女友团购2616g出游踏青,159.0,159.0,储值至高享9折,277,300万+,3000000.0,15000000.0,medium,3000000.0,良品铺子京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 热卖榜,https://item.jd.com/100103883068.html,,2026-05-17 21:43:57,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_20p.csv|raw_listing_snack_gold_search_50p_from_user_url.csv|raw_listing_snack_gold_sales_50p.csv,rank_pages|search_snack_gold|user_url_search_available_pages|sales_sort_search_pages_1_49,1,,,,,
100115305920,百草味辣卤零食大礼包540g约75包14款妇女节肉卤味夜宵团购送礼,16.9,17.9,首购礼金1元,,300万+,3000000.0,15000000.0,medium,3000000.0,百草味京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > 热卖榜,https://item.jd.com/100115305920.html,,2026-05-17 20:49:00,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,5,,,,,
100229635213,百草味财神卡皮巴拉背包零食大礼包510g辣卤送儿童送女友送礼,59.9,,包邮,,300万+,3000000.0,15000000.0,medium,3000000.0,百草味京东自营旗舰店,,https://item.jd.com/100229635213.html,,2026-05-17 20:49:00,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,5,,,,,
100228152849,百草味辣卤礼盒912g约130包休闲零食大礼包肉类礼盒团购送礼,34.9,36.9,首购礼金2元,78,300万+,3000000.0,15000000.0,medium,3000000.0,百草味京东自营旗舰店,京东排行榜 > 主体-热卖榜 > 全部 > PLUS省钱榜,https://item.jd.com/100228152849.html,,2026-05-17 20:48:50,raw_listing_total_merged_dedup.csv|raw_listing_snack_gold_search_50p_from_user_url.csv,rank_pages|user_url_search_available_pages,4,,,,,
100001986010,旺旺零食大礼包 巨型肩扛 2.8kg 网红休闲食品送女友礼物 必备解馋,202.4,258.0,首购礼金4元|立享8折,,300万+,3000000.0,15000000.0,medium,3000000.0,旺旺京东自营旗舰店,,https://item.jd.com/100001986010.html,,2026-05-17 20:48:50,raw_listing_snack_gold_search_50p_from_user_url.csv,user_url_search_available_pages,4,,,,,
